"country","commodity","indicator","Unit","Date","Value"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2013","11337"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2014","11526"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2015","5959.73262782222"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2016","18023.791"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2017","14746.22578301"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2018","16423.688043217"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2019","17340.4576973567"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2020","18795.2205094557"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2021","19087.7863318885"
"Togo","1.1.2.8. Other roots and tubers, specify","Production on area harvested (Tons)","Tons","2022","19355.0452149788"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2008","485.67"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2009","34.031"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2010","318.563"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2011","0"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2012","729.352"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2013","22.05"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2014","1262.823"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2015","0"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2016","121.6"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2017","37.914"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2018","0"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2019","0"
"Togo","1.1.3.1. Sugar cane","Exports (Tons)","","2020","507.882"
"Togo","1.1.3.2. Sugar beet","Imports (Tons)","Tons","2001","3669.785"
"Togo","1.1.3.2. Sugar beet","Imports (Tons)","Tons","2002","3529.704"
"Togo","1.1.3.2. Sugar beet","Imports (Tons)","Tons","2022","966.5"
"Togo","1.1.3.2. Sugar beet","Exports (Tons)","Tons","2002","105"
"Togo","1.1.3.2. Sugar beet","Seed (Tons)","","2022","0.909"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2000","142631"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2001","148157"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2002","168076"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2003","145654"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2004","159112"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2005","187944"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2006","186379"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2007","180299"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2008","193675"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2009","203747.5352"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2010","210617"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2011","207172"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2012","379711.48"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2013","353266"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2014","363935.9519"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2015","361524.9628"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2016","352694.829"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2017","369567.3632"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2018","378775.0647"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2019","388825.587197217"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2020","383664.025751558"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2021","387521"
"Togo","1.1.4.1. Beans, dry","Area planted (Ha)","Ha","2022","394376"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2000","142631"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2001","148157"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2002","168076"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2003","145654"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2004","159112"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2005","187944"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2006","186379"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2007","180299"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2008","193675"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2009","203747.5352"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2010","210617"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2011","207172"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2012","379711.48"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2013","353266"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2014","363935.9519"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2015","361524.9628"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2016","352694.829"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2017","369567.3632"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2018","378775.0647"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2019","388825.587197217"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2020","383664.025751558"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2021","387521"
"Togo","1.1.4.1. Beans, dry","Area harvested (Ha)","Ha","2022","394376"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2000","510"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2001","521"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2002","445"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2003","525"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2004","472"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2005","358"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2006","461"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2007","425"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2008","430"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2009","355.1794153"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2010","361.7466776"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2011","369.0894522"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2012","409.3087073"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2013","330.0694946"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2014","460.351458"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2015","490.7461952"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2016","567.3113285"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2017","539.4388249"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2018","547.9549676"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2019","521.391001348108"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2020","527.19398073246"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2021","546.747144025743"
"Togo","1.1.4.1. Beans, dry","Yield on area harvested (Kg/Ha)","KG/HA","2022","549"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2000","41760"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2001","41338"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2002","44673"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2003","43631"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2004","49419"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2005","67359"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2006","52809"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2007","62942"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2008","67325"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2009","72366.93042"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2010","76190"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2011","76465"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2012","155419.21501"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2013","116602"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2014","172119.362091225"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2015","177417"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2016","200087.772002"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2017","199358.9841"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2018","207551.6783"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2019","202730.162258523"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2020","202265.364999805"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2021","211876"
"Togo","1.1.4.1. Beans, dry","Production on area harvested (Tons)","Tons","2022","216518"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2000","46"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2001","151"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2003","7"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2004","3"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2005","8"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2007","10"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2009","145"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2010","670"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2011","243"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2012","114.786"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2013","2"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2014","503"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2015","188.05"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2017","19.95"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2018","46.881"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2019","102"
"Togo","1.1.4.1. Beans, dry","Imports (Tons)","Tons","2020","644"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2000","19"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2001","8.2"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2002","0.297"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2007","5"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2009","2"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2010","4.6"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2011","180"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2013","222"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2016","45"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2017","9.036"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2018","49"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2019","8"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2020","45"
"Togo","1.1.4.1. Beans, dry","Exports (Tons)","Tons","2021","15"
"Togo","1.1.4.2. Peas, dry","Imports (Tons)","","2022","3242.523"
"Togo","1.1.4.2. Peas, dry","Exports (Tons)","","2022","160"
"Togo","1.1.4.6. Other pulses, specify","Area planted (Ha)","Ha","2010","6906"
"Togo","1.1.4.6. Other pulses, specify","Area planted (Ha)","Ha","2011","21612"
"Togo","1.1.4.6. Other pulses, specify","Area planted (Ha)","Ha","2012","13414"
"Togo","1.1.4.6. Other pulses, specify","Area planted (Ha)","Ha","2013","21612"
"Togo","1.1.4.6. Other pulses, specify","Area planted (Ha)","Ha","2014","20601"
"Togo","1.1.4.6. Other pulses, specify","Area planted (Ha)","Ha","2016","27645"
"Togo","1.1.4.6. Other pulses, specify","Area planted (Ha)","Ha","2017","26702"
"Togo","1.1.4.6. Other pulses, specify","Area harvested (Ha)","Ha","2010","6906"
"Togo","1.1.4.6. Other pulses, specify","Area harvested (Ha)","Ha","2011","21612"
"Togo","1.1.4.6. Other pulses, specify","Area harvested (Ha)","Ha","2012","13414"
"Togo","1.1.4.6. Other pulses, specify","Area harvested (Ha)","Ha","2013","21612"
"Togo","1.1.4.6. Other pulses, specify","Area harvested (Ha)","Ha","2014","20601"
"Togo","1.1.4.6. Other pulses, specify","Yield on area harvested (Kg/Ha)","KG/HA","2010","952.6498697"
"Togo","1.1.4.6. Other pulses, specify","Yield on area harvested (Kg/Ha)","KG/HA","2011","874.4678882"
"Togo","1.1.4.6. Other pulses, specify","Yield on area harvested (Kg/Ha)","KG/HA","2012","966.0056657"
"Togo","1.1.4.6. Other pulses, specify","Yield on area harvested (Kg/Ha)","KG/HA","2013","874.4678882"
"Togo","1.1.4.6. Other pulses, specify","Yield on area harvested (Kg/Ha)","KG/HA","2014","901.3154701"
"Togo","1.1.4.6. Other pulses, specify","Production on area harvested (Tons)","Tons","2010","6579"
"Togo","1.1.4.6. Other pulses, specify","Production on area harvested (Tons)","Tons","2011","18899"
"Togo","1.1.4.6. Other pulses, specify","Production on area harvested (Tons)","Tons","2012","12958"
"Togo","1.1.4.6. Other pulses, specify","Production on area harvested (Tons)","Tons","2013","18899"
"Togo","1.1.4.6. Other pulses, specify","Production on area harvested (Tons)","Tons","2014","18568"
"Togo","1.1.4.6. Other pulses, specify","Production on area harvested (Tons)","Tons","2016","20734"
"Togo","1.1.4.6. Other pulses, specify","Production on area harvested (Tons)","Tons","2017","20217"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2012","170030"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2013","160816"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2014","141504"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2015","46152.88"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2016","60077"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2017","62763.01949"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2018","66772.48593"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2021","203389"
"Togo","1.1.5.1. Soybeans","Area planted (Ha)","Ha","2022","231720"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2012","170030"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2013","160816"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2014","141504"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2015","46152.88"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2016","60077"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2017","62763.01949"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2018","66772.48593"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2021","203389"
"Togo","1.1.5.1. Soybeans","Area harvested (Ha)","Ha","2022","231720"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2012","525.9777686"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2013","556.1200378"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2014","658.9566373"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2015","532.3828112"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2016","655.3816849"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2017","678.173128"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2018","670.1120883"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2021","1020.72383462232"
"Togo","1.1.5.1. Soybeans","Yield on area harvested (Kg/Ha)","KG/HA","2022","1020"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2012","89432"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2013","89433"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2014","93245"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2015","24571"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2016","39373.36548"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2017","42564.19325"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2018","44745.04999"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2021","207604"
"Togo","1.1.5.1. Soybeans","Production on area harvested (Tons)","Tons","2022","236450"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2001","0"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2011","281"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2012","0.017"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2016","588"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2017","21066"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2018","3"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2019","170"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2020","7846"
"Togo","1.1.5.1. Soybeans","Imports (Tons)","Tons","2022","37326.78"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2004","200"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2005","90"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2007","99"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2008","500"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2010","435"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2011","289"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2012","2101"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2013","6365.75"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2014","7497.2"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2015","10229.96"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2016","16755.782"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2017","21066"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2018","28156.914"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2019","52602"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2020","89239"
"Togo","1.1.5.1. Soybeans","Exports (Tons)","Tons","2022","129786.698"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2000","53896"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2001","58841"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2002","51660"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2003","65253"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2004","59086"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2005","53544"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2006","52062"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2007","57881"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2008","67357"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2009","67691.37"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2010","69621"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2011","68784"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2012","65421.39"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2013","60813"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2014","61119.92864"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2015","61427.9651"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2016","58078"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2017","59008.15924"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2018","59289.64736"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2019","59945.813240781"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2020","58376.6055564337"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2021","58659"
"Togo","1.1.5.2. Groundnuts, shelled","Area planted (Ha)","Ha","2022","59515"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2000","53896"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2001","58841"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2002","51660"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2003","65253"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2004","59086"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2005","53544"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2006","52062"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2007","57881"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2008","67357"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2009","67691.37"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2010","69621"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2011","68784"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2012","65421.39"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2013","60813"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2014","61119.92864"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2015","61427.9651"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2016","58078"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2017","59008.15924"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2018","59289.64736"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2019","59945.813240781"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2020","58376.6055564337"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2021","58659"
"Togo","1.1.5.2. Groundnuts, shelled","Area harvested (Ha)","Ha","2022","59515"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2000","550"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2001","616"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2002","755"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2003","687"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2004","678"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2005","625"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2006","879"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2007","678"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2008","684"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2009","657.8110193"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2010","667.8438045"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2011","688.6630612"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2012","687.8947161"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2013","710.8019667"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2014","665.2967534"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2015","665.8693632"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2016","736.7265109"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2017","737.074581"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2018","739.457988"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2019","743.71050632733"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2020","743.71050632733"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2021","756.354523602516"
"Togo","1.1.5.2. Groundnuts, shelled","Yield on area harvested (Kg/Ha)","KG/HA","2022","757"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2000","25972"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2001","33023"
